 1  6.3904843179043400  0.8525206521153450  1.6364406808943099  5.8507282141086696 -0.3877195013853806E+02 -0.3877195013853705E+02********************
 2  8.7961568466853404 -0.4659718126058580  0.3673090456332370  5.5991010730796704 -0.1752061247339478E+02 -0.1752061247339592E+02********************
 3  9.5440937567036599  1.9640621542930601  1.1689176404202199  4.4370749310551600 -0.4648651061978663E+01 -0.4648651061978669E+01********************
 4 10.2592325580771995 -1.1046179458498999  1.0860402005850500  1.4706572026384299 -0.2278837065922246E+01 -0.2278837065922187E+01********************
 5 11.8822548517492006  0.4092785641551020  1.7954505953583499  0.3453421120622810 -0.1453827988383787E+00 -0.1453827988382038E+00********************
 6 13.4812615595291998 -1.9328975528478600  2.9359474225890501  3.5247813575202498 -0.4326054469524383E-02 -0.4326054469093559E-02********************
 7 16.1922277247068003 -0.4812046512961390  0.9620677709900251  2.4379084420207202  0.9887811685720143E-04  0.9887811689735680E-04********************
 8 17.3607831893022997 -1.8063930794596701  1.6724333342356501  1.8515712035440901  0.2334434621598879E-03  0.2334434621598821E-03********************
 9  6.9612788043450600  0.9883332401514050  3.0514772232118301  2.7459752668348099  0.9039767098721819E+02  0.9039767098720692E+02********************
10  5.8963388127740499 -0.9330589696764950  2.7706987418324900  2.2224600258093901  0.1196225068950382E+04  0.1196225068950366E+04********************
11  4.2974137512501303 -0.5215986296534540  2.3415127043284598  0.3592799762874140  0.7726388893678807E+04  0.7726388893678789E+04********************
12  4.1794679423328498  1.6983704939484601  3.0441608948688201  3.0889959327138201  0.4322202519358946E+05  0.4322202519358999E+05********************
